"성별","연령계층별","시점","15세이상인구[천명]","경제활동인구[천명]","취업자[천명]","실업자[천명]","비경제활동인구[천명]","경제활동참가율[%]","실업률[%]","고용률[%]",
"계","40 - 44세","2016. 12 월","4133.2","3286.6","3223.9","62.6","846.6","79.5","1.9","78",
"계","40 - 44세","2017. 01 월","4121.3","3245.7","3171.7","74","875.5","78.8","2.3","77",
"계","40 - 44세","2017. 02 월","4109.1","3256.8","3168.5","88.3","852.3","79.3","2.7","77.1",
"계","40 - 44세","2017. 03 월","4097","3251.7","3157.1","94.6","845.3","79.4","2.9","77.1",
"계","40 - 44세","2017. 04 월","4084.7","3266.6","3159.7","107","818.1","80","3.3","77.4",
"계","40 - 44세","2017. 05 월","4072.7","3249.1","3157.2","91.8","823.6","79.8","2.8","77.5",
"계","40 - 44세","2017. 06 월","4060.4","3245.5","3163.6","81.9","814.9","79.9","2.5","77.9",
"계","40 - 44세","2017. 07 월","4048.4","3224.5","3151.2","73.3","824","79.6","2.3","77.8",
"계","40 - 44세","2017. 08 월","4037.1","3203.5","3133.9","69.6","833.7","79.4","2.2","77.6",
"계","40 - 44세","2017. 09 월","4025.7","3200.9","3136.1","64.8","824.7","79.5","2","77.9",
"계","40 - 44세","2017. 10 월","4014.6","3188.4","3125.3","63.1","826.2","79.4","2","77.8",
"계","40 - 44세","2017. 11 월","4003.4","3175.6","3112.3","63.3","827.7","79.3","2","77.7",
"계","40 - 44세","2017. 12 월","3992","3151.3","3088.7","62.6","840.7","78.9","2","77.4",
"계","40 - 44세","2018. 01 월","3980.6","3150.3","3075.1","75.2","830.3","79.1","2.4","77.3",
"계","40 - 44세","2018. 02 월","3969.5","3141.3","3059.2","82.1","828.1","79.1","2.6","77.1",
"계","40 - 44세","2018. 03 월","3957.9","3144.7","3048","96.7","813.2","79.5","3.1","77",
"계","40 - 44세","2018. 04 월","3946.9","3159.6","3059.8","99.8","787.2","80.1","3.2","77.5",
"계","40 - 44세","2018. 05 월","3935.7","3148.8","3065.9","83","786.9","80","2.6","77.9",
"계","40 - 44세","2018. 06 월","3924.6","3134.1","3052.3","81.9","790.4","79.9","2.6","77.8",
"계","40 - 44세","2018. 07 월","3916","3122.7","3038.8","83.9","793.4","79.7","2.7","77.6",
"계","40 - 44세","2018. 08 월","3907.4","3113.1","3024.8","88.4","794.3","79.7","2.8","77.4",
"계","40 - 44세","2018. 09 월","3898.8","3107.5","3023.6","83.9","791.3","79.7","2.7","77.6",
"계","40 - 44세","2018. 10 월","3890.2","3100.1","3011.1","89","790.1","79.7","2.9","77.4",
"계","40 - 44세","2018. 11 월","3881.5","3095.4","3010","85.4","786.1","79.7","2.8","77.5",
"계","40 - 44세","2018. 12 월","3873.1","3067.4","2985.9","81.5","805.7","79.2","2.7","77.1",
"계","40 - 44세","2019. 01 월","3864","3052.2","2964.4","87.8","811.8","79","2.9","76.7",
"계","40 - 44세","2019. 02 월","3857.3","3060.3","2971.5","88.8","796.9","79.3","2.9","77",
"계","40 - 44세","2019. 03 월","3849","3027.7","2950.7","77.1","821.3","78.7","2.5","76.7",
"계","40 - 44세","2019. 04 월","3841.1","3024.3","2946.1","78.2","816.8","78.7","2.6","76.7",
"계","40 - 44세","2019. 05 월","3832.5","3037.8","2965.7","72.1","794.7","79.3","2.4","77.4",
"계","40 - 44세","2019. 06 월","3824.6","3046.8","2970.5","76.3","777.9","79.7","2.5","77.7",
"계","40 - 44세","2019. 07 월","3827.9","3039.5","2965.3","74.2","788.3","79.4","2.4","77.5",
"계","40 - 44세","2019. 08 월","3830.4","3037.1","2979.2","57.8","793.3","79.3","1.9","77.8",
"계","40 - 44세","2019. 09 월","3833.2","3040.2","2969.4","70.8","793","79.3","2.3","77.5",
"계","40 - 44세","2019. 10 월","3836.2","3039.3","2981.9","57.4","796.9","79.2","1.9","77.7",
"계","40 - 44세","2019. 11 월","3839","3037.3","2969.8","67.5","801.8","79.1","2.2","77.4",
"계","40 - 44세","2019. 12 월","3842.3","3042","2988.7","53.3","800.3","79.2","1.8","77.8",
"계","40 - 44세","2020. 01 월","3844.3","3031.6","2976.3","55.3","812.6","78.9","1.8","77.4",
"계","40 - 44세","2020. 02 월","3847.4","3036.1","2968.1","67.9","811.3","78.9","2.2","77.1",
"계","40 - 44세","2020. 03 월","3849.8","3010.5","2928.1","82.4","839.3","78.2","2.7","76.1",
"계","40 - 44세","2020. 04 월","3852.1","2993.4","2900.2","93.2","858.7","77.7","3.1","75.3",
"계","40 - 44세","2020. 05 월","3855.2","3018.8","2927.3","91.5","836.4","78.3","3","75.9",
"계","40 - 44세","2020. 06 월","3857.8","3012.6","2923.9","88.8","845.2","78.1","2.9","75.8",
"계","40 - 44세","2020. 07 월","3864.3","3018.1","2927.2","90.9","846.2","78.1","3","75.7",
"계","40 - 44세","2020. 08 월","3870.7","3002.8","2930.9","72","867.8","77.6","2.4","75.7",
"계","40 - 44세","2020. 09 월","3877","3021.5","2936.6","84.9","855.5","77.9","2.8","75.7",
"계","40 - 44세","2020. 10 월","3883.6","3036.7","2938.7","97.9","847","78.2","3.2","75.7",
"계","40 - 44세","2020. 11 월","3890.5","3048.1","2958.2","89.9","842.4","78.3","2.9","76",
"계","40 - 44세","2020. 12 월","3897.5","3025.1","2941.2","83.9","872.4","77.6","2.8","75.5",
"계","40 - 44세","2021. 01 월","3905.2","3036.4","2943.7","92.7","868.8","77.8","3.1","75.4",
"계","40 - 44세","2021. 02 월","3911.6","3043.5","2962.6","81","868.1","77.8","2.7","75.7",
"계","40 - 44세","2021. 03 월","3918","3061.2","2974.9","86.3","856.9","78.1","2.8","75.9",
"계","40 - 44세","2021. 04 월","3924.5","3064.6","2978","86.7","859.9","78.1","2.8","75.9",
"계","40 - 44세","2021. 05 월","3931","3088.7","2993.1","95.6","842.3","78.6","3.1","76.1",
"계","45 - 49세","2011. 01 월","4211.5","3303","3226.8","76.3","908.5","78.4","2.3","76.6",
"계","45 - 49세","2011. 02 월","4204.7","3322.7","3236.7","85.9","882.1","79","2.6","77",
"계","45 - 49세","2011. 03 월","4198","3344.8","3255.6","89.2","853.2","79.7","2.7","77.6",
"계","45 - 49세","2011. 04 월","4191.2","3376.3","3302.6","73.7","814.9","80.6","2.2","78.8",
"계","45 - 49세","2011. 05 월","4184.7","3376.4","3318","58.5","808.2","80.7","1.7","79.3",
"계","45 - 49세","2011. 06 월","4177.7","3376.2","3309.5","66.7","801.5","80.8","2","79.2",
"계","45 - 49세","2011. 07 월","4173.7","3362.5","3294.8","67.6","811.2","80.6","2","78.9",
"계","45 - 49세","2011. 08 월","4172.2","3341.6","3269.3","72.3","830.6","80.1","2.2","78.4",
"계","45 - 49세","2011. 09 월","4170.5","3326.5","3266.3","60.2","844","79.8","1.8","78.3",
"계","45 - 49세","2011. 10 월","4168.9","3367.2","3311.3","55.9","801.7","80.8","1.7","79.4",
"계","45 - 49세","2011. 11 월","4167.6","3361.1","3302","59.1","806.5","80.6","1.8","79.2",
"계","45 - 49세","2011. 12 월","4166.8","3337.9","3284.3","53.5","828.9","80.1","1.6","78.8",
"계","45 - 49세","2012. 01 월","4165","3301.9","3227.6","74.2","863.1","79.3","2.2","77.5",
"계","45 - 49세","2012. 02 월","4163.5","3315","3230.6","84.5","848.5","79.6","2.5","77.6",
"계","45 - 49세","2012. 03 월","4162","3339.1","3264.8","74.3","822.9","80.2","2.2","78.4",
"계","45 - 49세","2012. 04 월","4160.4","3357.1","3289.5","67.6","803.3","80.7","2","79.1",
"계","45 - 49세","2012. 05 월","4159.1","3387.7","3336.9","50.8","771.4","81.5","1.5","80.2",
"계","45 - 49세","2012. 06 월","4157.4","3384.6","3321.9","62.7","772.8","81.4","1.9","79.9",
"계","45 - 49세","2012. 07 월","4154.7","3359.6","3303.3","56.3","795.1","80.9","1.7","79.5",
"계","45 - 49세","2012. 08 월","4150.6","3354.2","3293.3","60.9","796.4","80.8","1.8","79.3",
"계","45 - 49세","2012. 09 월","4146.5","3360.9","3298.4","62.6","785.6","81.1","1.9","79.5",
"계","45 - 49세","2012. 10 월","4142.3","3349.2","3297.6","51.6","793.1","80.9","1.5","79.6",
"계","45 - 49세","2012. 11 월","4138.4","3330.4","3276.3","54.1","808.1","80.5","1.6","79.2",
"계","45 - 49세","2012. 12 월","4135.1","3297.6","3249.3","48.2","837.6","79.7","1.5","78.6",
"계","45 - 49세","2013. 01 월","4130.8","3282.4","3220","62.4","848.4","79.5","1.9","78",
"계","45 - 49세","2013. 02 월","4127","3275.9","3207.8","68.1","851.1","79.4","2.1","77.7",
"계","45 - 49세","2013. 03 월","4122.8","3309.9","3233.9","76","812.9","80.3","2.3","78.4",
"계","45 - 49세","2013. 04 월","4118.8","3341.4","3271.6","69.8","777.4","81.1","2.1","79.4",
"계","45 - 49세","2013. 05 월","4114.9","3341.5","3281.1","60.3","773.4","81.2","1.8","79.7",
"계","45 - 49세","2013. 06 월","4111","3352.5","3286.9","65.6","758.5","81.5","2","80",
"계","45 - 49세","2013. 07 월","4116.1","3351.5","3292.7","58.8","764.6","81.4","1.8","80",
"계","45 - 49세","2013. 08 월","4130.3","3349.8","3291.5","58.2","780.5","81.1","1.7","79.7",
"계","45 - 49세","2013. 09 월","4144.4","3356.8","3308.7","48.2","787.6","81","1.4","79.8",
"계","45 - 49세","2013. 10 월","4158.6","3386.7","3333.2","53.5","771.9","81.4","1.6","80.2",
"계","45 - 49세","2013. 11 월","4172.8","3407","3355.6","51.4","765.8","81.6","1.5","80.4",
"계","45 - 49세","2013. 12 월","4187","3397.3","3337.5","59.8","789.8","81.1","1.8","79.7",
"계","45 - 49세","2014. 01 월","4201.1","3407.3","3339.5","67.9","793.8","81.1","2","79.5",
"계","45 - 49세","2014. 02 월","4215.3","3426.7","3350.9","75.7","788.7","81.3","2.2","79.5",
"계","45 - 49세","2014. 03 월","4229.5","3454.2","3365.1","89.1","775.3","81.7","2.6","79.6",
"계","45 - 49세","2014. 04 월","4243.6","3505.1","3414.4","90.7","738.5","82.6","2.6","80.5",
"계","45 - 49세","2014. 05 월","4257.8","3504.8","3408.7","96.1","753","82.3","2.7","80.1",
"계","45 - 49세","2014. 06 월","4272","3517.1","3437.5","79.6","754.9","82.3","2.3","80.5",
"계","45 - 49세","2014. 07 월","4281.4","3508.8","3426.8","82.1","772.6","82","2.3","80",
"계","45 - 49세","2014. 08 월","4286.4","3496","3411.8","84.2","790.4","81.6","2.4","79.6",
"계","45 - 49세","2014. 09 월","4291.3","3514.7","3439.4","75.4","776.6","81.9","2.1","80.1",
"계","45 - 49세","2014. 10 월","4296.1","3543","3470.6","72.3","753.1","82.5","2","80.8",
"계","45 - 49세","2014. 11 월","4301","3565.6","3485.9","79.7","735.4","82.9","2.2","81",
"계","45 - 49세","2014. 12 월","4305.9","3535.9","3464.7","71.2","770","82.1","2","80.5",
"계","45 - 49세","2015. 01 월","4310.8","3500.5","3427.6","72.9","810.3","81.2","2.1","79.5",
"계","45 - 49세","2015. 02 월","4315.8","3507.3","3415.4","91.9","808.4","81.3","2.6","79.1",
"계","45 - 49세","2015. 03 월","4320.7","3528.2","3441.6","86.7","792.4","81.7","2.5","79.7",
"계","45 - 49세","2015. 04 월","4325.6","3569.6","3493.9","75.7","756","82.5","2.1","80.8",
"계","45 - 49세","2015. 05 월","4330.5","3581","3499","82.1","749.5","82.7","2.3","80.8",
"계","45 - 49세","2015. 06 월","4335.4","3571.9","3495","77","763.5","82.4","2.2","80.6",
"계","45 - 49세","2015. 07 월","4341.5","3578.2","3493.2","85","763.3","82.4","2.4","80.5",
"계","45 - 49세","2015. 08 월","4348.8","3556.6","3475.2","81.4","792.2","81.8","2.3","79.9",
"계","45 - 49세","2015. 09 월","4356.2","3580.7","3504.3","76.4","775.5","82.2","2.1","80.4",
"계","45 - 49세","2015. 10 월","4363.4","3613.2","3540.1","73.1","750.2","82.8","2","81.1",
"계","45 - 49세","2015. 11 월","4370.7","3598","3538.9","59.1","772.7","82.3","1.6","81",
"계","45 - 49세","2015. 12 월","4378.1","3582.7","3503.7","79","795.4","81.8","2.2","80",
"계","45 - 49세","2016. 01 월","4380.2","3540.7","3471.2","69.4","839.5","80.8","2","79.2",
"계","45 - 49세","2016. 02 월","4387.5","3566.6","3473.9","92.7","820.9","81.3","2.6","79.2",
"계","45 - 49세","2016. 03 월","4394.9","3597.7","3513.8","84","797.2","81.9","2.3","80",
"계","45 - 49세","2016. 04 월","4402.2","3609.3","3526.7","82.7","792.9","82","2.3","80.1",
"계","45 - 49세","2016. 05 월","4409.6","3615.2","3539","76.2","794.4","82","2.1","80.3",
"계","45 - 49세","2016. 06 월","4417","3618.1","3558.5","59.7","798.8","81.9","1.7","80.6",
"계","45 - 49세","2016. 07 월","4423.4","3645.1","3574.7","70.4","778.2","82.4","1.9","80.8",
"계","45 - 49세","2016. 08 월","4429.1","3647.5","3576.6","70.9","781.5","82.4","1.9","80.8",
"계","45 - 49세","2016. 09 월","4434.8","3653.1","3583.6","69.5","781.7","82.4","1.9","80.8",
"계","45 - 49세","2016. 10 월","4440.5","3661.3","3596.4","64.9","779.2","82.5","1.8","81",
"계","45 - 49세","2016. 11 월","4446.2","3659.4","3599.8","59.6","786.8","82.3","1.6","81",
"계","45 - 49세","2016. 12 월","4451.8","3652.7","3582.2","70.5","799.2","82","1.9","80.5",
"계","45 - 49세","2017. 01 월","4457.8","3653.6","3585.6","68","804.2","82","1.9","80.4",
"계","45 - 49세","2017. 02 월","4463.5","3685.3","3596.1","89.2","778.2","82.6","2.4","80.6",
"계","45 - 49세","2017. 03 월","4469.3","3686.1","3604","82.2","783.2","82.5","2.2","80.6",
"계","45 - 49세","2017. 04 월","4475","3698.2","3616.4","81.8","776.7","82.6","2.2","80.8",
"계","45 - 49세","2017. 05 월","4480.8","3692.9","3627.8","65.2","787.9","82.4","1.8","81",
"계","45 - 49세","2017. 06 월","4486.4","3724.8","3658.6","66.1","761.7","83","1.8","81.5",
"계","45 - 49세","2017. 07 월","4490.9","3728.3","3667.1","61.1","762.6","83","1.6","81.7",
"계","45 - 49세","2017. 08 월","4494.2","3728.7","3655.2","73.5","765.5","83","2","81.3",
"계","45 - 49세","2017. 09 월","4497.5","3718.8","3649.6","69.2","778.7","82.7","1.9","81.1",
"계","45 - 49세","2017. 10 월","4501.1","3734","3671.5","62.5","767.1","83","1.7","81.6",
"계","45 - 49세","2017. 11 월","4504.5","3739.9","3680.3","59.6","764.6","83","1.6","81.7",
"계","45 - 49세","2017. 12 월","4507.8","3717.4","3657.2","60.2","790.4","82.5","1.6","81.1",
"계","45 - 49세","2018. 01 월","4510.9","3707.3","3629.9","77.4","803.6","82.2","2.1","80.5",
"계","45 - 49세","2018. 02 월","4514.3","3694.9","3598.9","96","819.3","81.8","2.6","79.7",
"계","45 - 49세","2018. 03 월","4517.3","3709","3615.8","93.1","808.3","82.1","2.5","80",
"계","45 - 49세","2018. 04 월","4520.7","3717.8","3628.7","89.2","802.8","82.2","2.4","80.3",
"계","45 - 49세","2018. 05 월","4523.9","3710","3630.8","79.3","813.9","82","2.1","80.3",
"계","45 - 49세","2018. 06 월","4527.3","3719.7","3642.5","77.2","807.5","82.2","2.1","80.5",
"계","45 - 49세","2018. 07 월","4522","3722.1","3632.6","89.5","800","82.3","2.4","80.3",
"계","45 - 49세","2018. 08 월","4516.8","3703.3","3605.9","97.5","813.5","82","2.6","79.8",
"계","45 - 49세","2018. 09 월","4511.6","3721.3","3639.5","81.8","790.3","82.5","2.2","80.7",
"계","45 - 49세","2018. 10 월","4506.3","3704.6","3633.6","71","801.7","82.2","1.9","80.6",
"계","45 - 49세","2018. 11 월","4501","3715.3","3653.5","61.8","785.7","82.5","1.7","81.2",
"계","45 - 49세","2018. 12 월","4495.9","3695.5","3624.9","70.7","800.4","82.2","1.9","80.6",
"계","45 - 49세","2019. 01 월","4490.4","3658.1","3574.1","84","832.2","81.5","2.3","79.6",
"계","45 - 49세","2019. 02 월","4486.6","3658.8","3559","99.7","827.8","81.5","2.7","79.3",
"계","45 - 49세","2019. 03 월","4481.7","3631.9","3545.5","86.4","849.8","81","2.4","79.1",
"계","45 - 49세","2019. 04 월","4477.1","3646","3555.5","90.5","831","81.4","2.5","79.4",
"계","45 - 49세","2019. 05 월","4471.9","3644.1","3553.6","90.5","827.8","81.5","2.5","79.5",
"계","45 - 49세","2019. 06 월","4467.3","3623.7","3542.3","81.4","843.6","81.1","2.2","79.3",
"계","45 - 49세","2019. 07 월","4460.5","3606.2","3526.7","79.5","854.3","80.8","2.2","79.1",
"계","45 - 49세","2019. 08 월","4453.2","3593","3524.7","68.3","860.2","80.7","1.9","79.1",
"계","45 - 49세","2019. 09 월","4446.2","3587.2","3514.8","72.4","858.9","80.7","2","79.1",
"계","45 - 49세","2019. 10 월","4439.2","3586","3517.1","68.8","853.2","80.8","1.9","79.2",
"계","45 - 49세","2019. 11 월","4432.1","3587.7","3514.4","73.3","844.4","80.9","2","79.3",
"계","45 - 49세","2019. 12 월","4425.3","3568.7","3494.4","74.3","856.6","80.6","2.1","79",
"계","45 - 49세","2020. 01 월","4417.7","3554.5","3478.2","76.3","863.2","80.5","2.1","78.7",
"계","45 - 49세","2020. 02 월","4410.9","3548.3","3458.2","90.2","862.5","80.4","2.5","78.4",
"계","45 - 49세","2020. 03 월","4403.5","3540.2","3448.1","92.1","863.3","80.4","2.6","78.3",
"계","45 - 49세","2020. 04 월","4396.1","3500.4","3412","88.4","895.7","79.6","2.5","77.6",
"계","45 - 49세","2020. 05 월","4389.3","3504.7","3405.2","99.5","884.5","79.8","2.8","77.6",
"계","45 - 49세","2020. 06 월","4382.1","3503.2","3408.7","94.5","878.8","79.9","2.7","77.8",
"계","45 - 49세","2020. 07 월","4368.9","3487.8","3400.4","87.4","881.1","79.8","2.5","77.8",
"계","45 - 49세","2020. 08 월","4355.7","3455.9","3390.6","65.3","899.8","79.3","1.9","77.8",
"계","45 - 49세","2020. 09 월","4342.4","3445.3","3372.2","73.1","897.1","79.3","2.1","77.7",
"계","45 - 49세","2020. 10 월","4329.4","3440","3368.2","71.8","889.4","79.5","2.1","77.8",
"계","45 - 49세","2020. 11 월","4316.5","3450.6","3390.6","60","866","79.9","1.7","78.5",
"계","45 - 49세","2020. 12 월","4303.7","3427.6","3358.6","69","876.2","79.6","2","78",
"계","45 - 49세","2021. 01 월","4291.4","3390.5","3300.7","89.8","900.9","79","2.6","76.9",
"계","45 - 49세","2021. 02 월","4278.2","3389.4","3297.6","91.9","888.8","79.2","2.7","77.1",
"계","45 - 49세","2021. 03 월","4265","3402.5","3316.2","86.3","862.5","79.8","2.5","77.8",
"계","45 - 49세","2021. 04 월","4251.8","3406.3","3322.6","83.7","845.5","80.1","2.5","78.1",
"계","45 - 49세","2021. 05 월","4238.6","3423.7","3333.4","90.3","814.9","80.8","2.6","78.6",
"계","50 - 54세","2011. 01 월","4046.6","2973.6","2899.6","74","1072.9","73.5","2.5","71.7",
"계","50 - 54세","2011. 02 월","4065.6","3048.4","2957.1","91.3","1017.3","75","3","72.7",
"계","50 - 54세","2011. 03 월","4084.8","3120.7","3032.2","88.5","964","76.4","2.8","74.2",
"계","50 - 54세","2011. 04 월","4103.8","3173.9","3105.9","68.1","929.9","77.3","2.1","75.7",
"계","50 - 54세","2011. 05 월","4123.1","3189.6","3126.9","62.7","933.5","77.4","2","75.8",
"계","50 - 54세","2011. 06 월","4142","3219.3","3153.1","66.2","922.8","77.7","2.1","76.1",
"계","50 - 54세","2011. 07 월","4155.8","3170.7","3102.6","68.1","985","76.3","2.1","74.7",
"계","50 - 54세","2011. 08 월","4164","3181.7","3121.3","60.4","982.3","76.4","1.9","75",
"계","50 - 54세","2011. 09 월","4172.1","3172.3","3100.4","71.9","999.8","76","2.3","74.3",
"계","50 - 54세","2011. 10 월","4180.3","3212.8","3154.3","58.5","967.5","76.9","1.8","75.5",
"계","50 - 54세","2011. 11 월","4188.7","3212.7","3161.4","51.2","976","76.7","1.6","75.5",
"계","50 - 54세","2011. 12 월","4197.4","3195","3145","50","1002.4","76.1","1.6","74.9",
"계","50 - 54세","2012. 01 월","4205.5","3149.3","3088","61.2","1056.2","74.9","1.9","73.4",
"계","50 - 54세","2012. 02 월","4213.7","3192.5","3107.3","85.2","1021.3","75.8","2.7","73.7",
"계","50 - 54세","2012. 03 월","4222","3239.9","3162.6","77.3","982","76.7","2.4","74.9",
"계","50 - 54세","2012. 04 월","4230.1","3268.8","3202.3","66.5","961.3","77.3","2","75.7",
"계","50 - 54세","2012. 05 월","4238.5","3293","3236.9","56.2","945.5","77.7","1.7","76.4",
"계","50 - 54세","2012. 06 월","4246.6","3310.6","3250.2","60.4","936","78","1.8","76.5",
"계","50 - 54세","2012. 07 월","4255","3289.3","3228.6","60.7","965.7","77.3","1.8","75.9",
"계","50 - 54세","2012. 08 월","4263.4","3258.7","3187.5","71.2","1004.7","76.4","2.2","74.8",
"계","50 - 54세","2012. 09 월","4271.8","3315.6","3245.2","70.4","956.1","77.6","2.1","76",
"계","50 - 54세","2012. 10 월","4280.1","3322.1","3266.8","55.3","958","77.6","1.7","76.3",
"계","50 - 54세","2012. 11 월","4288.7","3328.7","3274.1","54.6","960","77.6","1.6","76.3",
"계","50 - 54세","2012. 12 월","4297.7","3287.6","3229","58.6","1010.1","76.5","1.8","75.1",
"계","50 - 54세","2013. 01 월","4305.9","3248.8","3184.5","64.2","1057.2","75.4","2","74",
"계","50 - 54세","2013. 02 월","4314.5","3268.9","3201.1","67.8","1045.6","75.8","2.1","74.2",
"계","50 - 54세","2013. 03 월","4322.9","3334.8","3262","72.8","988.1","77.1","2.2","75.5",
"계","50 - 54세","2013. 04 월","4331.3","3388.6","3322.4","66.2","942.7","78.2","2","76.7",
